chr,pos,strand,mc_count,total
chr1,22428543,*,1,1
chr1,22428581,*,1,1
chr1,22494922,*,1,1
chr1,22494938,*,1,1
chr1,22496184,*,1,1
chr1,22512304,*,1,1
chr1,22512321,*,1,1
chr1,22512332,*,1,1
chr1,22520212,*,0,1
chr1,22520886,*,1,1
chr1,22533949,*,1,1
chr1,22533958,*,0,1
chr1,22533965,*,1,1
chr1,22533976,*,1,1
chr1,22533981,*,0,1
chr1,22533986,*,0,1
chr1,22534026,*,0,1
chr1,22534050,*,0,1
chr1,22534052,*,0,1
chr1,22534059,*,0,1
chr1,22536248,*,0,1
chr1,22538564,*,1,1
chr1,22538576,*,1,1
chr1,22538598,*,1,1
chr1,22538654,*,0,1
chr1,22538759,*,0,1
chr1,22547839,*,2,2
chr1,22548590,*,1,1
chr1,22554390,*,1,1
chr1,22554864,*,1,1
chr1,22571943,*,1,1
chr1,22572261,*,1,1
chr1,22577517,*,1,1
chr1,22582469,*,0,1
chr1,22582939,*,0,1
chr1,22603068,*,2,2
chr1,22610224,*,1,1
chr1,22641713,*,2,2
chr1,22642840,*,0,1
chr1,22652087,*,1,1
chr1,22652104,*,1,1
chr1,22652597,*,0,2
chr1,22652625,*,1,1
chr1,22662753,*,1,1
chr1,22662839,*,0,2
chr1,22662859,*,0,2
chr1,22662885,*,0,1
chr1,22674698,*,0,1
chr1,22674701,*,0,1
chr1,22675005,*,1,1
chr1,22697755,*,1,1
chr1,22697763,*,1,1
chr1,22697768,*,1,1
chr1,22698798,*,0,2
chr1,22698827,*,2,2
chr1,22698929,*,1,1
chr1,22700580,*,1,1
chr1,22711075,*,1,1
chr1,22711083,*,1,1
chr1,22711979,*,0,1
chr1,22712013,*,1,1
chr1,22712367,*,1,1
chr1,22721599,*,1,1
chr1,22721632,*,1,1
chr1,22723689,*,1,1
chr1,22726398,*,0,1
chr1,22736356,*,0,1
chr1,22740427,*,0,1
chr1,22740448,*,0,1
chr1,22740486,*,0,1
chr1,22743755,*,2,2
chr1,22743873,*,0,2
chr1,22745874,*,1,1
chr1,22759782,*,1,1
chr1,22761420,*,1,1
chr1,22762072,*,0,1
chr1,22762178,*,0,1
chr1,22799719,*,1,1
chr1,22808265,*,1,1
chr1,22808277,*,1,1
chr1,22829608,*,1,1
chr1,22834109,*,2,2
chr1,22834122,*,2,2
chr1,22837781,*,1,1
chr1,22838041,*,1,1
chr1,22868550,*,1,1
chr1,22878662,*,0,1
chr1,22887726,*,2,2
chr1,22890017,*,0,1
chr1,22890023,*,0,1
chr1,22891213,*,1,1
chr1,22891258,*,1,1
chr1,22895752,*,0,1
chr1,22901624,*,1,1
chr1,22902971,*,0,2
chr1,22902997,*,0,2
chr1,22902999,*,0,2
chr1,22927090,*,1,1
chr1,22927192,*,2,2
chr1,22927230,*,2,2
chr1,22932979,*,2,2
chr1,22935052,*,1,1
chr1,22936153,*,1,1
chr1,22936296,*,1,1
chr1,22942944,*,0,1
chr1,22943215,*,1,1
chr1,22943899,*,0,1
chr1,22945134,*,0,1
chr1,22945144,*,1,1
chr1,22945169,*,1,1
chr1,22949656,*,1,1
chr1,22952433,*,1,1
chr1,22958415,*,1,1
chr1,22960233,*,0,2
chr1,22965346,*,2,2
chr1,22965396,*,2,2
chr1,23004349,*,1,1
chr1,23009988,*,1,1
chr1,23057720,*,1,1
chr1,23058343,*,1,1
chr1,23070212,*,1,1
chr1,23070245,*,1,1
chr1,23072542,*,1,1
chr1,23072787,*,1,1
chr1,23089411,*,1,1
chr1,23097763,*,1,1
chr1,23097944,*,1,1
chr1,23104961,*,1,1
chr1,23110901,*,1,1
chr1,23110920,*,1,1
chr1,23111562,*,1,1
chr1,23111893,*,1,1
chr1,23112184,*,1,1
chr1,23127585,*,2,2
chr1,23141313,*,1,1
chr1,23141359,*,1,1
chr1,23141368,*,1,1
chr1,23141636,*,1,1
chr1,23141644,*,1,1
chr1,23147141,*,1,1
chr1,23147191,*,1,1
chr1,23148774,*,1,1
chr1,23149101,*,2,2
chr1,23149104,*,2,2
chr1,23151002,*,1,1
chr1,23151035,*,1,1
chr1,23151113,*,1,1
chr1,23156223,*,1,1
chr1,23156243,*,1,1
chr1,23168882,*,0,2
chr1,23168888,*,0,2
chr1,23169325,*,1,1
chr1,23169888,*,1,1
chr1,23171799,*,0,2
chr1,23173900,*,1,1
chr1,23174016,*,1,1
chr1,23174047,*,1,1
chr1,23174070,*,1,1
chr1,23174077,*,1,1
chr1,23174098,*,1,1
chr1,23174111,*,1,1
chr1,23175723,*,1,1
chr1,23176654,*,1,1
chr1,23181870,*,1,1
chr1,23188176,*,1,1
chr1,23188358,*,1,1
chr1,23188383,*,1,1
chr1,23190031,*,1,1
chr1,23193576,*,2,2
chr1,23193627,*,2,2
chr1,23197276,*,1,1
chr1,23197324,*,1,1
chr1,23208471,*,1,1
chr1,23209019,*,2,2
chr1,23209910,*,1,1
chr1,23209972,*,1,1
chr1,23255105,*,2,2
chr1,23255142,*,2,2
chr1,23255196,*,2,2
chr1,23307379,*,1,1
chr1,23307382,*,1,1
chr1,23307402,*,1,1
chr1,23307406,*,1,1
chr1,23307416,*,1,1
chr1,23307418,*,1,1
chr1,23307472,*,1,1
chr1,23311766,*,2,2
chr1,23317648,*,1,1
chr1,23317682,*,1,1
chr1,23319033,*,1,1
chr1,23319041,*,1,1
chr1,23319054,*,1,1
chr1,23320672,*,2,2
chr1,23321804,*,1,1
chr1,23321818,*,0,1
chr1,23333352,*,1,1
chr1,23335650,*,1,1
chr1,23338067,*,1,1
chr1,23338941,*,1,1
chr1,23346403,*,1,1
chr1,23350954,*,1,1
chr1,23352087,*,1,1
chr1,23352562,*,1,1
chr1,23361146,*,1,1
chr1,23367998,*,1,1
chr1,23368046,*,2,2
chr1,23369318,*,1,1
chr1,23369371,*,1,1
chr1,23370069,*,1,1
chr1,23371597,*,1,1
chr1,23371659,*,1,1
chr1,23371695,*,1,1
chr1,23378730,*,1,1
chr1,23378761,*,1,1
chr1,23378788,*,1,1
chr1,23380360,*,0,1
chr1,23380423,*,0,1
chr1,23380455,*,1,1
chr1,23380463,*,0,1
chr1,23380930,*,1,1
chr1,23383060,*,0,1
chr1,23383063,*,0,1
chr1,23383066,*,0,1
chr1,23383070,*,0,1
chr1,23383072,*,0,1
chr1,23383079,*,0,1
chr1,23383085,*,0,1
chr1,23383087,*,0,1
chr1,23383097,*,0,1
chr1,23383107,*,0,1
chr1,23383109,*,0,1
chr1,23383114,*,0,1
chr1,23383118,*,0,1
chr1,23383122,*,0,1
chr1,23383127,*,0,1
chr1,23383133,*,0,1
chr1,23383141,*,0,1
chr1,23383145,*,0,1
chr1,23383150,*,0,1
chr1,23383152,*,0,1
chr1,23383155,*,0,1
chr1,23388013,*,1,1
chr1,23389785,*,0,2
chr1,23389800,*,0,2
chr1,23395393,*,1,1
chr1,23399488,*,1,1
chr1,23399738,*,1,1
chr1,23411674,*,1,1
chr1,23411684,*,1,1
chr1,23411703,*,1,1
chr1,23411910,*,2,2
chr1,23412670,*,1,1
chr1,23427836,*,1,1
chr1,23444242,*,1,1
chr1,23444266,*,1,1
chr1,23444305,*,1,1
chr1,23446846,*,1,1
chr1,23466837,*,1,1
chr1,23466845,*,1,1
chr1,23467141,*,1,1
chr1,23473154,*,2,2
chr1,23480109,*,2,2
chr1,23480118,*,2,2
chr1,23482182,*,1,1
chr1,23482251,*,2,2
chr1,23483337,*,1,1
chr1,23489587,*,1,1
chr1,23489609,*,1,1
chr1,23489618,*,1,1
chr1,23491578,*,1,1
chr1,23494599,*,1,1
chr1,23499502,*,1,1
chr1,23499551,*,1,1
chr1,23499596,*,1,1
chr1,23529208,*,0,1
chr1,23551323,*,1,1
chr1,23553104,*,1,1
chr1,23561584,*,3,3
chr1,23564232,*,2,2
chr1,23564243,*,2,2
chr1,23565237,*,1,1
chr1,23575896,*,1,1
chr1,23576271,*,1,1
chr1,23586727,*,3,3
chr1,23586763,*,1,1
chr1,23594391,*,1,1
chr1,23599099,*,0,1
chr1,23601615,*,1,1
chr1,23615817,*,1,1
chr1,23622633,*,1,1
chr1,23622645,*,1,1
chr1,23632236,*,1,1
chr1,23634530,*,1,1
chr1,23659602,*,1,1
chr1,23659704,*,1,1
chr1,23661325,*,1,1
chr1,23661482,*,1,1
chr1,23661530,*,1,1
chr1,23661658,*,2,2
chr1,23672585,*,1,1
chr1,23682076,*,2,2
chr1,23682096,*,2,2
chr1,23682112,*,2,2
chr1,23687710,*,1,1
chr1,23687729,*,1,1
chr1,23690275,*,1,1
chr1,23699290,*,1,1
chr1,23700436,*,1,1
chr1,23709555,*,1,1
chr1,23717653,*,1,1
chr1,23721020,*,0,1
chr1,23743005,*,1,1
chr1,23743045,*,1,1
chr1,23759616,*,2,2
chr1,23759622,*,2,2
chr1,23759748,*,1,1
chr1,23760245,*,1,1
chr1,23760327,*,1,1
chr1,23760330,*,1,1
chr1,23760339,*,1,1
chr1,23760369,*,1,1
chr1,23760386,*,1,1
chr1,23763068,*,0,1
chr1,23763071,*,0,1
chr1,23763073,*,0,1
chr1,23763076,*,0,1
chr1,23763085,*,0,1
chr1,23763089,*,0,1
chr1,23763098,*,0,1
chr1,23763100,*,0,1
chr1,23763102,*,0,1
chr1,23763108,*,0,1
chr1,23763115,*,0,1
chr1,23763120,*,0,1
chr1,23763122,*,0,1
chr1,23763129,*,0,1
chr1,23763139,*,0,1
chr1,23763162,*,0,1
chr1,23763164,*,0,1
chr1,23763171,*,0,1
chr1,23763174,*,0,1
chr1,23763416,*,0,1
chr1,23763426,*,0,1
chr1,23763469,*,0,1
chr1,23763488,*,0,1
chr1,23764333,*,0,2
chr1,23764337,*,2,2
chr1,23770998,*,1,1
chr1,23771109,*,1,1
chr1,23776661,*,0,1
chr1,23776700,*,0,1
chr1,23776713,*,0,1
chr1,23776718,*,0,1
chr1,23776752,*,0,1
chr1,23781442,*,1,1
chr1,23781524,*,1,1
chr1,23793737,*,1,1
chr1,23793749,*,1,1
chr1,23793751,*,1,1
chr1,23793763,*,1,1
chr1,23796755,*,1,1
chr1,23801929,*,1,3
chr1,23801975,*,1,1
chr1,23820479,*,1,1
chr1,23827274,*,0,1
chr1,23827328,*,0,1
chr1,23828691,*,0,1
chr1,23832729,*,1,1
chr1,23832807,*,1,1
chr1,23851891,*,3,3
chr1,23851985,*,0,1
chr1,23872901,*,1,1
chr1,23879215,*,1,1
chr1,23879417,*,1,1
chr1,23886965,*,1,1
chr1,23886997,*,1,1
chr1,23887046,*,1,1
chr1,23896445,*,1,1
chr1,23897658,*,0,2
chr1,23898913,*,1,1
chr1,23899069,*,0,1
chr1,23916011,*,1,1
chr1,23916714,*,1,1
chr1,23919213,*,0,1
chr1,23921866,*,0,1
chr1,23921869,*,0,1
chr1,23921871,*,0,1
chr1,23921874,*,0,1
chr1,23921877,*,0,1
chr1,23921883,*,0,1
chr1,23921888,*,0,1
chr1,23921901,*,0,1
chr1,23921903,*,0,1
chr1,23921910,*,0,1
chr1,23921919,*,0,1
chr1,23921933,*,0,1
chr1,23921937,*,0,1
chr1,23921945,*,0,1
chr1,23921954,*,0,1
chr1,23921957,*,0,1
chr1,23921959,*,0,1
chr1,23921963,*,0,1
chr1,23921968,*,0,1
chr1,23921971,*,0,1
chr1,23921973,*,0,1
chr1,23929415,*,1,1
chr1,23929546,*,0,1
chr1,23929586,*,1,1
chr1,23929649,*,1,1
chr1,23929664,*,0,1
chr1,23932519,*,1,1
chr1,23933941,*,1,1
chr1,23933949,*,1,1
chr1,23938050,*,1,1
chr1,23938145,*,0,1
chr1,23938812,*,1,1
chr1,23942743,*,1,1
chr1,23947159,*,1,1
chr1,23947171,*,1,1
chr1,23947180,*,1,1
chr1,23947343,*,1,1
chr1,23947350,*,1,1
chr1,23947368,*,1,1
chr1,23947377,*,1,1
chr1,23947383,*,1,1
chr1,23947387,*,1,1
chr1,23949599,*,1,1
chr1,23949791,*,1,1
chr1,23950213,*,1,1
chr1,23964014,*,1,1
chr1,23964029,*,1,1
chr1,23964036,*,1,1
chr1,23964538,*,1,1
chr1,23964554,*,1,1
chr1,23964588,*,1,1
chr1,23964606,*,1,1
chr1,23964847,*,1,1
chr1,23964894,*,1,1
chr1,23967958,*,1,1
chr1,23968001,*,1,1
chr1,23968271,*,1,1
chr1,23970218,*,0,1
chr1,23970674,*,2,2
chr1,23970978,*,1,1
chr1,23971003,*,1,1
chr1,23977830,*,2,2
chr1,23977867,*,2,2
chr1,23977912,*,0,1
chr1,23979230,*,1,1
chr1,23989134,*,0,1
chr1,23989423,*,0,1
chr1,23989441,*,0,1
chr1,23989448,*,0,1
chr1,23989619,*,0,1
chr1,23996812,*,1,1
chr1,23996877,*,0,1
chr1,23997179,*,1,1
chr1,23997451,*,1,1
chr1,23997799,*,1,1
chr1,23999376,*,1,1
chr1,23999444,*,1,1
chr1,24000470,*,1,1
chr1,24000479,*,1,1
chr1,24000890,*,1,1
chr1,24001588,*,1,1
chr1,24001643,*,1,1
chr1,24005212,*,0,1
chr1,24005229,*,0,1
chr1,24005303,*,0,1
chr1,24005649,*,0,1
chr1,24005666,*,0,1
chr1,24005668,*,0,1
chr1,24005677,*,0,1
chr1,24005683,*,0,1
chr1,24005689,*,0,1
chr1,24005705,*,0,3
chr1,24005713,*,0,3
chr1,24005751,*,0,3
chr1,24005787,*,0,2
chr1,24005801,*,0,2
chr1,24005866,*,0,1
chr1,24015206,*,1,1
chr1,24015331,*,1,1
chr1,24015653,*,1,1
chr1,24020609,*,1,1
chr1,24020676,*,1,1
chr1,24020710,*,1,1
chr1,24021106,*,0,2
chr1,24021186,*,2,2
chr1,24021212,*,0,1
chr1,24021578,*,1,1
chr1,24021591,*,0,1
chr1,24021863,*,1,1
chr1,24032322,*,2,2
chr1,24032523,*,1,1
chr1,24060579,*,1,1
chr1,24065106,*,1,1
chr1,24065124,*,1,1
chr1,24068186,*,1,1
chr1,24071433,*,1,1
chr1,24072404,*,1,1
chr1,24072419,*,1,1
chr1,24072731,*,1,1
chr1,24091497,*,1,1
chr1,24095121,*,0,1
chr1,24096957,*,1,1
chr1,24096959,*,0,1
chr1,24100111,*,0,2
chr1,24100115,*,0,2
chr1,24100126,*,0,2
chr1,24100142,*,0,2
chr1,24100152,*,0,2
chr1,24100157,*,0,2
chr1,24100163,*,0,2
chr1,24100172,*,0,2
chr1,24100178,*,0,2
chr1,24100187,*,0,2
chr1,24100196,*,0,2
chr1,24100211,*,0,2
chr1,24100216,*,0,2
chr1,24100222,*,0,2
chr1,24100225,*,0,2
chr1,24103526,*,1,1
chr1,24113238,*,1,1
chr1,24113384,*,1,1
chr1,24117391,*,0,1
chr1,24121874,*,0,1
chr1,24127072,*,1,1
chr1,24131447,*,1,1
chr1,24131491,*,1,1
chr1,24131550,*,1,1
chr1,24141978,*,1,1
chr1,24142216,*,1,1
chr1,24148527,*,1,1
chr1,24153479,*,1,1
chr1,24153503,*,2,2
chr1,24153572,*,1,1
chr1,24153583,*,1,1
chr1,24153691,*,1,1
chr1,24153700,*,1,1
chr1,24157310,*,1,1
chr1,24157651,*,0,2
chr1,24164717,*,2,2
chr1,24168719,*,1,1
chr1,24171702,*,0,2
chr1,24192160,*,1,1
chr1,24192729,*,0,1
chr1,24192766,*,1,1
chr1,24192782,*,0,1
chr1,24198698,*,1,1
chr1,24207122,*,1,1
chr1,24207201,*,0,1
chr1,24207265,*,1,1
chr1,24207276,*,1,1
chr1,24210128,*,1,1
chr1,24211092,*,1,1
chr1,24211264,*,2,2
chr1,24211321,*,2,2
chr1,24211480,*,1,1
chr1,24211552,*,1,1
chr1,24214317,*,1,1
chr1,24220665,*,1,1
chr1,24221568,*,1,1
chr1,24221594,*,1,1
chr1,24222918,*,0,1
chr1,24222936,*,0,1
chr1,24224163,*,2,2
chr1,24224222,*,2,2
chr1,24227520,*,0,2
chr1,24227553,*,0,2
chr1,24237449,*,1,1
chr1,24237452,*,1,1
chr1,24237456,*,1,1
chr1,24238987,*,1,1
chr1,24262562,*,1,1
chr1,24264804,*,0,1
chr1,24264858,*,0,1
chr1,24264864,*,0,1
chr1,24265036,*,0,1
chr1,24265071,*,0,1
chr1,24265083,*,0,1
chr1,24265090,*,0,1
chr1,24265100,*,0,1
chr1,24265120,*,0,1
chr1,24265136,*,0,1
chr1,24265631,*,1,1
chr1,24265634,*,1,1
chr1,24273094,*,0,1
chr1,24274784,*,1,1
chr1,24275502,*,1,1
chr1,24275528,*,1,1
chr1,24275862,*,1,1
chr1,24275878,*,1,1
chr1,24278964,*,1,1
chr1,24279030,*,1,1
chr1,24279456,*,1,1
chr1,24279460,*,1,1
chr1,24279671,*,2,2
chr1,24279677,*,2,2
chr1,24282322,*,2,2
chr1,24282381,*,2,2
chr1,24282417,*,2,2
chr1,24286501,*,1,1
chr1,24286594,*,1,1
chr1,24287147,*,1,1
chr1,24290600,*,1,1
chr1,24295922,*,1,1
chr1,24296127,*,1,2
chr1,24296142,*,2,2
chr1,24298523,*,1,1
chr1,24307673,*,1,1
chr1,24307712,*,1,1
chr1,24312084,*,2,2
chr1,24312441,*,1,1
chr1,24314887,*,1,1
chr1,24314918,*,1,1
chr1,24314980,*,1,1
chr1,24317741,*,1,1
chr1,24317807,*,1,1
chr1,24317829,*,1,1
chr1,24318176,*,2,2
chr1,24318178,*,2,2
chr1,24336431,*,1,1
chr1,24336576,*,1,1
chr1,24343259,*,1,1
chr1,24352978,*,1,1
chr1,24354276,*,1,1
chr1,24354305,*,1,1
chr1,24359347,*,2,2
chr1,24359369,*,2,2
chr1,24372318,*,0,1
chr1,24372326,*,1,1
chr1,24372338,*,1,1
chr1,24372362,*,0,1
chr1,24402092,*,1,1
chr1,24402112,*,1,1
chr1,24410311,*,1,1
chr1,24410415,*,1,1
chr1,24412261,*,1,1
chr1,24420997,*,1,1
chr1,24421069,*,1,1
chr1,24421074,*,1,1
chr1,24421076,*,1,1
chr1,24421084,*,0,1
chr1,24433328,*,1,1
chr1,24439412,*,1,1
chr1,24440742,*,1,1
chr1,24440759,*,1,1
chr1,24441013,*,1,1
chr1,24441533,*,1,1
chr1,24444108,*,1,1
chr1,24446963,*,1,1
chr1,24450524,*,1,1
chr1,24451120,*,1,1
chr1,24452538,*,0,1
chr1,24452672,*,0,1
chr1,24452757,*,0,1
chr1,24452772,*,0,1
chr1,24452805,*,0,1
chr1,24453562,*,1,1
chr1,24453564,*,1,1
chr1,24453572,*,1,1
chr1,24453582,*,1,1
chr1,24453586,*,1,1
chr1,24453590,*,1,1
chr1,24453600,*,1,1
chr1,24453612,*,1,1
chr1,24453614,*,1,1
chr1,24453618,*,1,1
chr1,24453620,*,1,1
chr1,24453622,*,1,1
chr1,24453632,*,1,1
chr1,24453636,*,1,1
chr1,24453638,*,1,1
chr1,24456492,*,1,1
chr1,24460246,*,1,1
chr1,24460249,*,1,1
chr1,24473369,*,1,1
chr1,24481466,*,1,1
chr1,24481523,*,1,1
chr1,24488923,*,1,1
chr1,24488936,*,1,1
chr1,24494090,*,1,1
chr1,24494187,*,2,2
chr1,24494195,*,2,2
chr1,24494233,*,1,1
chr1,24503879,*,1,1
chr1,24503891,*,1,1
chr1,24512347,*,0,1
chr1,24512399,*,0,1
chr1,24527495,*,0,1
chr1,24530546,*,3,3
chr1,24531079,*,1,1
chr1,24539322,*,1,1
chr1,24539346,*,1,1
chr1,24539350,*,0,1
chr1,24539702,*,1,1
chr1,24562153,*,0,1
chr1,24562169,*,1,1
chr1,24567328,*,1,1
chr1,24572068,*,1,1
chr1,24573009,*,1,1
chr1,24580262,*,1,1
chr1,24580743,*,1,1
chr1,24586455,*,0,1
chr1,24586489,*,0,1
chr1,24586522,*,0,1
chr1,24586524,*,0,1
chr1,24586534,*,0,1
chr1,24586740,*,0,1
chr1,24586749,*,0,1
chr1,24586780,*,0,1
chr1,24586792,*,0,1
chr1,24586804,*,0,1
chr1,24586806,*,0,1
chr1,24586819,*,0,1
chr1,24586834,*,0,1
chr1,24586836,*,0,1
chr1,24586838,*,0,1
chr1,24586843,*,0,1
chr1,24592733,*,1,1
chr1,24601202,*,1,1
chr1,24601220,*,1,1
chr1,24601230,*,1,1
chr1,24601234,*,1,1
chr1,24601611,*,0,1
chr1,24601645,*,0,1
chr1,24601673,*,1,1
chr1,24601724,*,0,1
chr1,24609637,*,2,2
chr1,24610135,*,1,1
chr1,24617239,*,0,1
chr1,24620271,*,4,4
chr1,24620284,*,4,4
chr1,24620294,*,4,4
chr1,24620340,*,4,4
chr1,24620362,*,4,4
chr1,24620538,*,1,1
chr1,24620548,*,1,1
chr1,24620563,*,1,1
chr1,24620621,*,2,2
chr1,24620627,*,2,2
chr1,24620649,*,1,1
chr1,24620656,*,1,1
chr1,24621555,*,0,1
chr1,24638579,*,0,1
chr1,24647776,*,1,1
chr1,24647821,*,1,1
chr1,24651407,*,1,1
chr1,24654207,*,1,1
chr1,24663089,*,1,1
chr1,24673936,*,0,1
chr1,24673950,*,0,1
chr1,24673980,*,0,1
chr1,24676873,*,1,1
chr1,24677124,*,1,1
chr1,24679048,*,0,1
chr1,24679052,*,0,1
chr1,24679059,*,0,1
chr1,24679074,*,0,1
chr1,24679082,*,0,1
chr1,24679104,*,0,1
chr1,24684805,*,2,2
chr1,24684894,*,2,2
chr1,24685521,*,2,2
chr1,24685594,*,2,2
chr1,24688760,*,1,1
chr1,24689086,*,1,1
chr1,24692181,*,2,2
chr1,24692188,*,2,2
chr1,24692201,*,3,3
chr1,24692210,*,3,3
chr1,24692244,*,3,3
chr1,24692517,*,1,1
chr1,24692524,*,1,1
chr1,24692543,*,1,1
chr1,24695442,*,1,1
chr1,24695504,*,1,1
chr1,24695991,*,1,1
chr1,24696007,*,1,1
chr1,24706327,*,1,1
chr1,24714966,*,2,2
chr1,24715019,*,1,1
chr1,24715025,*,1,1
chr1,24715218,*,1,1
chr1,24715231,*,1,1
chr1,24715240,*,1,1
chr1,24715262,*,1,1
chr1,24715364,*,1,1
chr1,24716561,*,0,2
chr1,24717574,*,1,1
chr1,24717595,*,1,1
chr1,24728438,*,2,2
chr1,24728461,*,2,2
chr1,24728547,*,2,2
chr1,24728551,*,2,2
chr1,24728658,*,1,1
chr1,24728663,*,1,1
chr1,24728688,*,1,1
chr1,24728697,*,1,1
chr1,24728702,*,1,1
chr1,24728713,*,1,1
chr1,24728780,*,1,1
chr1,24731015,*,0,1
chr1,24731088,*,1,1
chr1,24731093,*,1,1
chr1,24731222,*,1,1
chr1,24731232,*,0,1
chr1,24731277,*,0,1
chr1,24731366,*,0,1
chr1,24731386,*,0,1
chr1,24731759,*,1,1
chr1,24732004,*,2,2
chr1,24732094,*,2,2
chr1,24732266,*,0,1
chr1,24740132,*,2,2
chr1,24740194,*,1,1
chr1,24740508,*,1,1
chr1,24742781,*,1,1
chr1,24742818,*,1,1
chr1,24742849,*,1,1
chr1,24746826,*,1,1
chr1,24746909,*,1,1
chr1,24746911,*,1,1
chr1,24746921,*,1,1
chr1,24751805,*,1,1
chr1,24751871,*,1,1
chr1,24759947,*,0,1
chr1,24760135,*,0,1
chr1,24760283,*,0,1
chr1,24760483,*,0,1
chr1,24760818,*,1,1
chr1,24760867,*,0,1
chr1,24760889,*,1,1
chr1,24760909,*,1,1
chr1,24763425,*,1,1
chr1,24763437,*,1,1
chr1,24766721,*,1,1
chr1,24766858,*,1,1
chr1,24766886,*,1,1
chr1,24766906,*,1,1
chr1,24766943,*,1,1
chr1,24769499,*,1,1
chr1,24779907,*,1,1
chr1,24781379,*,0,1
chr1,24783454,*,1,1
chr1,24783504,*,1,1
chr1,24793222,*,1,1
chr1,24793458,*,1,1
chr1,24793480,*,1,1
chr1,24793524,*,1,1
chr1,24816604,*,1,1
chr1,24817153,*,1,1
chr1,24823525,*,1,1
chr1,24830483,*,1,1
chr1,24830497,*,0,1
chr1,24831204,*,1,1
chr1,24832484,*,1,1
chr1,24832497,*,1,1
chr1,24832516,*,1,1
chr1,24833663,*,3,3
chr1,24833700,*,3,3
chr1,24834119,*,1,1
chr1,24834127,*,1,1
chr1,24844602,*,2,2
chr1,24857876,*,1,1
chr1,24859251,*,1,1
chr1,24859689,*,1,1
chr1,24859748,*,1,1
chr1,24859764,*,1,1
chr1,24869950,*,0,1
chr1,24869975,*,0,1
chr1,24883157,*,1,1
chr1,24883179,*,1,1
chr1,24887641,*,1,1
chr1,24887721,*,1,1
chr1,24911309,*,2,2
chr1,24925152,*,1,1
chr1,24925164,*,1,1
chr1,24926889,*,1,1
chr1,24927061,*,1,1
chr1,24927106,*,1,1
chr1,24928877,*,1,1
chr1,24937265,*,1,1
chr1,24937287,*,1,1
chr1,24937319,*,1,1
chr1,24940193,*,0,1
chr1,24940213,*,1,1
chr1,24953347,*,1,1
chr1,24953385,*,1,1
chr1,24953414,*,1,1
chr1,24954111,*,0,1
chr1,24954129,*,0,1
chr1,24954341,*,2,2
chr1,24962434,*,1,1
chr1,24964319,*,1,1
chr1,24964377,*,1,1
chr1,24967464,*,1,1
chr1,24967498,*,1,1
chr1,24971776,*,2,2
chr1,24985643,*,1,1
chr1,24992315,*,2,2
chr1,24992319,*,2,2
chr1,24994167,*,1,1
chr1,24997846,*,1,1
chr1,25004139,*,1,1
chr1,25004191,*,1,1
chr1,25004205,*,1,1
chr1,25031564,*,1,1
chr1,25048434,*,0,1
chr1,25048752,*,1,1
chr1,25048761,*,1,1
chr1,25048832,*,3,3
chr1,25048859,*,3,3
chr1,25049178,*,1,1
chr1,25049322,*,3,3
chr1,25049327,*,3,3
chr1,25057540,*,0,1
chr1,25057557,*,1,1
chr1,25057608,*,0,1
chr1,25057992,*,1,1
chr1,25064851,*,1,1
chr1,25064865,*,1,1
chr1,25072313,*,1,1
chr1,25076588,*,1,1
chr1,25076685,*,1,1
chr1,25078767,*,1,1
chr1,25078779,*,1,1
chr1,25096530,*,1,1
chr1,25096871,*,1,1
chr1,25099173,*,1,1
chr1,25102548,*,0,1
chr1,25103882,*,0,1
chr1,25110726,*,0,1
chr1,25115790,*,1,1
chr1,25115802,*,1,1
chr1,25115821,*,1,1
chr1,25115842,*,1,1
chr1,25134356,*,1,1
chr1,25137706,*,1,1
chr1,25148235,*,0,2
chr1,25161167,*,0,1
chr1,25168103,*,0,2
chr1,25168142,*,2,2
chr1,25171980,*,0,1
chr1,25171987,*,0,1
chr1,25172625,*,1,1
chr1,25178502,*,0,1
chr1,25178512,*,0,1
chr1,25178563,*,0,1
chr1,25178589,*,1,1
chr1,25179000,*,0,1
chr1,25179039,*,1,1
chr1,25179069,*,0,1
chr1,25179116,*,0,1
chr1,25180216,*,0,2
chr1,25180254,*,0,2
chr1,25180299,*,0,2
chr1,25191995,*,1,1
chr1,25192002,*,1,1
chr1,25192022,*,0,1
chr1,25192044,*,1,1
chr1,25192060,*,0,1
chr1,25193233,*,2,2
chr1,25199810,*,1,1
chr1,25200003,*,0,1
chr1,25202353,*,1,1
chr1,25202435,*,1,1
chr1,25207616,*,1,1
chr1,25213528,*,0,1
chr1,25213595,*,1,1
chr1,25215875,*,0,1
chr1,25221632,*,0,1
chr1,25224790,*,2,2
chr1,25228450,*,0,2
chr1,25228464,*,0,2
chr1,25228481,*,0,2
chr1,25228495,*,0,2
chr1,25230316,*,0,1
chr1,25232845,*,0,3
chr1,25232896,*,0,3
chr1,25239684,*,1,1
chr1,25239789,*,0,1
chr1,25243797,*,1,1
chr1,25243841,*,1,1
chr1,25244521,*,1,1
chr1,25258900,*,1,1
chr1,25263078,*,1,1
chr1,25263093,*,1,1
chr1,25269279,*,0,2
chr1,25269333,*,0,2
chr1,25271296,*,1,1
chr1,25271344,*,1,1
chr1,25280314,*,1,1
chr1,25280378,*,1,1
chr1,25280389,*,1,1
chr1,25280397,*,1,1
chr1,25282704,*,1,1
